tcgId,foil,directLow,market,low,mid,high
531,False,12.58,5.4,11.76,12.67,19.99
531,True,,,,,
532,False,49.99,49.99,42.93,43.93,49.99
532,True,,,,,
533,False,34.79,79.99,79.95,111.98,144.0
533,True,,,,,
534,False,4.04,5.45,4.05,6.48,2400.0
534,True,,,,,
535,False,,27.96,26.96,33.44,49.99
535,True,,,,,
536,False,6.26,7.1,4.44,7.06,976.76
536,True,,,,,
537,False,5.17,5.22,3.23,6.16,976.76
537,True,,,,,
538,False,,14.74,10.47,14.13,109.22
538,True,,,,,
539,False,,99.99,93.9,101.99,140.99
539,True,,,,,
540,False,14.99,7.56,19.99,40.49,99.88
540,True,,,,,
541,False,29.98,31.99,29.38,36.9,64.99
541,True,,,,,
542,False,7.87,11.24,5.81,10.0,343.99
542,True,,,,,
543,False,124.99,129.62,104.01,124.99,137.49
543,True,,,,,
544,False,120.97,175.0,99.0,146.17,525.0
544,True,,,,,
545,False,49.99,3.2,2.81,5.86,976.76
545,True,,,,,
548,False,11.3,33.69,20.98,150.0,263.45
548,True,,,,,
549,False,144.0,,140.0,144.5,149.95
549,True,,,,,
550,False,59.59,59.58,79.11,79.13,100.44
550,True,,,,,
551,False,49.91,51.87,47.89,52.75,114.99
551,True,,,,,
552,False,36.44,24.49,29.99,32.89,87.38
552,True,,,,,
553,False,6.95,7.97,5.67,8.04,976.76
553,True,,,,,
554,False,4.61,5.87,4.61,6.02,303.99
554,True,,,,,
555,False,7.76,13.44,5.81,12.34,203.99
555,True,,,,,
556,False,6.38,4.95,0.72,7.99,153.99
556,True,,,,,
557,False,1.48,3.51,1.48,4.14,153.99
557,True,,,,,
558,False,347.99,389.99,347.99,498.88,499.99
558,True,,,,,
559,False,19.48,21.82,19.48,32.96,976.76
559,True,,,,,
560,False,6.96,3.76,2.15,9.48,153.99
560,True,,,,,
561,False,11.18,16.42,11.18,15.46,25.01
561,True,,,,,
562,False,7.77,8.17,4.47,7.77,976.76
562,True,,,,,
563,False,4.94,5.27,4.79,6.09,976.76
563,True,,,,,
564,False,36.79,31.4,30.81,41.99,47.99
564,True,,,,,
565,False,8.85,12.94,5.63,11.47,153.99
565,True,,,,,
566,False,5.41,8.23,6.6,13.36,976.76
566,True,,,,,
567,False,14.02,6.82,14.95,29.99,976.76
567,True,,,,,
568,False,199.96,200.0,199.96,200.0,300.79
568,True,,,,,
569,False,3.65,4.22,1.08,4.22,203.99
569,True,,,,,
570,False,3.59,6.61,3.59,6.03,976.76
570,True,,,,,
571,False,5.53,6.02,3.85,6.02,976.76
571,True,,,,,
572,False,4.64,4.28,3.11,4.99,976.76
572,True,,,,,
573,False,6.43,6.33,4.93,7.29,10.69
573,True,,,,,
574,False,5.99,7.31,3.99,5.84,13.6
574,True,,,,,
575,False,,16.12,19.7,22.75,31.0
575,True,,,,,
576,False,4.32,4.32,2.5,11.22,976.76
576,True,,,,,
577,False,,349.99,328.99,360.48,448.35
577,True,,,,,
578,False,185.0,,185.0,191.49,202.22
578,True,,,,,
580,False,9.67,9.62,8.85,9.92,133.99
580,True,,,,,
581,False,540.0,52.5,398.77,495.0,540.0
581,True,,,,,
582,False,3.99,3.32,2.11,13.65,976.76
582,True,,,,,
583,False,3.07,4.99,3.07,6.87,163.99
583,True,,,,,
584,False,,35.0,350.0,401.77,450.0
584,True,,,,,
585,False,20.98,8.95,11.9,19.99,29.89
585,True,,,,,
586,False,,40.0,180.0,190.0,199.99
586,True,,,,,
587,False,188.99,179.99,188.99,299.99,9976.76
587,True,,,,,
588,False,,65.7,48.78,119.44,190.1
588,True,,,,,
589,False,134.88,30.0,189.99,191.39,976.76
589,True,,,,,
590,False,799.99,199.99,129.28,350.0,799.99
590,True,,,,,
591,False,149.98,,140.0,149.99,299.99
591,True,,,,,
592,False,15.87,18.99,13.92,18.89,353.99
592,True,,,,,
593,False,939.99,817.84,939.99,939.99,939.99
593,True,,,,,
594,False,9.99,12.13,8.71,13.43,976.76
594,True,,,,,
595,False,46.5,46.26,39.99,47.19,52.0
595,True,,,,,
596,False,7.32,8.22,4.88,8.32,976.76
596,True,,,,,
597,False,34.79,56.77,58.2,68.8,599.99
597,True,,,,,
598,False,56.58,44.38,39.52,47.75,63.35
598,True,,,,,
599,False,11.35,12.88,9.99,14.07,976.76
599,True,,,,,
600,False,,25.82,19.78,23.58,29.99
600,True,,,,,
601,False,17.8,18.44,15.85,19.4,26.39
601,True,,,,,
602,False,5.9,6.64,4.96,7.02,14.99
602,True,,,,,
603,False,,70.82,61.0,78.6,79.99
603,True,,,,,
604,False,229.99,165.73,229.99,600.0,650.0
604,True,,,,,
623,False,0.38,0.61,0.35,0.71,1294.85
623,True,,,,,
624,False,0.04,0.12,0.09,0.24,4.99
624,True,,,,,
625,False,0.08,0.12,0.07,0.25,1.38
625,True,,,,,
626,False,0.09,0.15,0.06,0.25,1.4
626,True,,,,,
627,False,0.55,1.26,0.4,0.99,349.0
627,True,,,,,
628,False,0.08,0.29,0.08,0.25,2.72
628,True,,,,,
629,False,0.36,0.68,0.27,0.53,16.89
629,True,,,,,
630,False,0.11,0.2,0.07,0.26,16.89
630,True,,,,,
631,False,0.08,0.1,0.08,0.22,1.36
631,True,,,,,
632,False,1.03,1.16,0.69,1.77,299.99
632,True,,,,,
633,False,0.1,0.13,0.12,0.25,4.99
633,True,,,,,
634,False,0.12,0.29,0.1,0.28,2.99
634,True,,,,,
635,False,0.15,0.38,0.23,0.49,3.99
635,True,,,,,
636,False,0.62,0.78,0.24,0.77,6.98
636,True,,,,,
637,False,1.32,2.68,1.15,2.77,14.99
637,True,,,,,
638,False,1.54,2.42,0.99,2.33,7.99
638,True,,,,,
639,False,0.12,0.18,0.07,0.27,2.99
639,True,,,,,
640,False,0.07,0.15,0.06,0.25,16.89
640,True,,,,,
641,False,0.04,0.1,0.04,0.22,4.99
641,True,,,,,
642,False,,0.1,0.05,0.23,2.25
642,True,,,,,
643,False,0.04,0.09,0.04,0.23,4.99
643,True,,,,,
644,False,7.2,9.44,7.2,9.25,6200.0
644,True,,,,,
645,False,0.57,0.71,0.4,0.85,1699.89
645,True,,,,,
646,False,33.28,42.45,29.99,38.63,119.58
646,True,,,,,
647,False,0.16,0.19,0.13,0.3,5.0
647,True,,,,,
648,False,0.18,0.23,0.1,0.28,4.99
648,True,,,,,
649,False,,0.15,0.03,0.24,2.5
649,True,,,,,
650,False,0.21,0.23,0.2,0.33,2.99
650,True,,,,,
651,False,0.11,0.23,0.12,0.26,4.99
651,True,,,,,
652,False,13.33,19.5,11.33,19.0,44.99
652,True,,,,,
653,False,0.1,0.1,0.01,0.23,4.99
653,True,,,,,
654,False,0.46,0.54,0.46,0.75,499.99
654,True,,,,,
655,False,0.52,0.78,0.45,0.74,499.99
655,True,,,,,
656,False,0.24,0.51,0.39,0.66,169.89
656,True,,,,,
657,False,0.1,0.16,0.09,0.25,16.89
657,True,,,,,
658,False,0.95,2.42,0.94,1.78,14.99
658,True,,,,,
659,False,3.65,5.79,2.99,8.12,55.92
659,True,,,,,
660,False,0.09,0.23,0.06,0.25,16.89
660,True,,,,,
662,False,0.18,0.25,0.14,0.26,4.99
662,True,,,,,
663,False,0.12,0.15,0.09,0.24,4.99
663,True,,,,,
664,False,4.54,5.72,4.33,5.29,7.29
664,True,,,,,
665,False,0.84,1.69,0.5,1.65,9.91
665,True,,,,,
666,False,0.25,0.19,0.14,0.26,2.26
666,True,,,,,
667,False,0.05,0.08,0.03,0.23,4.99
667,True,,,,,
668,False,1.36,1.69,0.9,1.39,10.0
668,True,,,,,
669,False,2.6,4.69,3.0,4.7,9.99
669,True,,,,,
670,False,0.05,0.24,0.07,0.29,4.99
670,True,,,,,
671,False,0.1,0.25,0.11,0.25,2.99
671,True,,,,,
672,False,0.69,0.98,0.6,0.88,2499.99
672,True,,,,,
673,False,0.15,0.23,0.15,0.34,499.99
673,True,,,,,
674,False,0.1,0.15,0.1,0.25,4.99
674,True,,,,,
675,False,0.55,0.9,0.22,0.78,16.89
675,True,,,,,
676,False,0.06,0.12,0.06,0.24,2.25
676,True,,,,,
677,False,0.23,0.28,0.16,0.4,9.99
677,True,,,,,
681,False,0.55,0.91,0.5,0.96,3.99
681,True,,,,,
682,False,1.85,5.27,1.85,4.68,99.99
682,True,,,,,
683,False,0.09,0.12,0.04,0.25,1.37
683,True,,,,,
684,False,0.07,0.11,0.04,0.24,16.89
684,True,,,,,
685,False,6.0,10.78,5.55,8.59,2799.99
685,True,,,,,
686,False,0.14,0.17,0.14,0.24,2.99
686,True,,,,,
687,False,0.06,0.12,0.03,0.22,2.25
687,True,,,,,
688,False,0.08,0.12,0.07,0.25,4.99
688,True,,,,,
689,False,0.13,0.21,0.09,0.25,4.99
689,True,,,,,
690,False,0.04,0.18,0.08,0.25,4.99
690,True,,,,,
692,False,9.99,7.09,8.42,10.93,39.99
692,True,,,,,
693,False,0.12,0.16,0.09,0.24,2.25
693,True,,,,,
694,False,0.01,0.09,0.01,0.23,2.25
694,True,,,,,
695,False,0.1,0.12,0.06,0.23,1.99
695,True,,,,,
696,False,0.1,0.1,0.04,0.24,1.32
696,True,,,,,
697,False,0.13,0.15,0.06,0.25,2.72
697,True,,,,,
698,False,0.09,0.09,0.05,0.23,4.99
698,True,,,,,
699,False,0.36,0.89,0.3,0.87,3.99
699,True,,,,,
700,False,0.07,0.09,0.06,0.25,2.5
700,True,,,,,
701,False,0.17,0.33,0.15,0.45,9.99
701,True,,,,,
705,False,0.27,0.45,0.27,0.5,6.99
705,True,,,,,
706,False,0.07,0.14,0.07,0.23,2.25
706,True,,,,,
707,False,3.96,3.74,2.49,3.96,6.98
707,True,,,,,
708,False,0.05,0.14,0.06,0.23,2.72
708,True,,,,,
709,False,51.98,66.13,48.99,65.35,129.99
709,True,,,,,
710,False,0.04,0.12,0.04,0.24,16.89
710,True,,,,,
711,False,0.25,0.35,0.2,0.35,16.89
711,True,,,,,
712,False,0.06,0.13,0.05,0.23,2.25
712,True,,,,,
713,False,0.32,0.47,0.19,0.53,16.89
713,True,,,,,
714,False,1.59,3.07,1.0,2.99,14.99
714,True,,,,,
715,False,,0.12,0.06,0.24,16.89
715,True,,,,,
716,False,0.13,0.25,0.07,0.25,1.36
716,True,,,,,
717,False,0.11,0.12,0.03,0.23,6.99
717,True,,,,,
718,False,,0.15,0.1,0.23,2.25
718,True,,,,,
719,False,7.38,11.25,6.0,11.32,47.99
719,True,,,,,
720,False,0.07,0.12,0.06,0.24,16.89
720,True,,,,,
722,False,0.23,0.27,0.16,0.33,4.99
722,True,,,,,
723,False,0.1,0.28,0.15,0.43,9.99
723,True,,,,,
727,False,0.07,0.28,0.12,0.31,4.99
727,True,,,,,
728,False,0.13,0.25,0.1,0.25,4.99
728,True,,,,,
729,False,0.05,0.2,0.1,0.28,16.89
729,True,,,,,
730,False,14.96,32.08,15.72,29.12,149.99
730,True,,,,,
731,False,0.12,0.15,0.05,0.25,2.5
731,True,,,,,
732,False,8.77,9.73,6.09,8.94,17.98
732,True,,,,,
733,False,4.48,7.45,3.92,7.09,39.99
733,True,,,,,
735,False,0.12,0.15,0.06,0.25,16.89
735,True,,,,,
736,False,0.92,2.66,0.5,1.81,9.99
736,True,,,,,
737,False,0.28,0.27,0.19,0.39,5.0
737,True,,,,,
738,False,0.59,0.81,0.5,0.87,16.89
738,True,,,,,
739,False,0.08,0.09,0.04,0.24,2.25
739,True,,,,,
740,False,0.08,0.11,0.09,0.25,2.25
740,True,,,,,
741,False,78.0,80.01,70.78,83.19,1500.0
741,True,,,,,
742,False,0.48,0.52,0.35,0.66,9.99
742,True,,,,,
743,False,0.37,0.85,0.4,0.73,9.99
743,True,,,,,
744,False,0.22,0.31,0.15,0.34,9.99
744,True,,,,,
748,False,0.16,0.23,0.15,0.31,16.89
748,True,,,,,
749,False,0.25,0.39,0.25,0.5,4.99
749,True,,,,,
750,False,5.05,6.7,4.98,6.72,9.95
750,True,,,,,
751,False,2.58,3.82,2.4,3.65,1249.99
751,True,,,,,
752,False,0.12,0.13,0.07,0.22,1.31
752,True,,,,,
753,False,0.13,0.23,0.09,0.26,2.28
753,True,,,,,
754,False,0.12,0.2,0.12,0.25,16.89
754,True,,,,,
756,False,0.08,0.22,0.13,0.25,2.72
756,True,,,,,
757,False,0.2,0.25,0.23,0.44,49.99
757,True,,,,,
758,False,0.41,0.76,0.3,0.63,16.89
758,True,,,,,
759,False,0.1,0.13,0.08,0.25,16.89
759,True,,,,,
760,False,0.13,0.13,0.09,0.23,3.02
760,True,,,,,
761,False,0.15,0.18,0.06,0.23,2.25
761,True,,,,,
762,False,0.1,0.15,0.05,0.26,2.99
762,True,,,,,
763,False,0.05,0.1,0.05,0.23,2.25
763,True,,,,,
764,False,0.15,0.13,0.09,0.25,2.25
764,True,,,,,
765,False,0.09,0.1,0.01,0.22,2.25
765,True,,,,,
766,False,0.11,0.16,0.11,0.25,9.99
766,True,,,,,
767,False,0.13,0.23,0.13,0.25,16.89
767,True,,,,,
768,False,,0.2,0.09,0.25,2.5
768,True,,,,,
769,False,1.31,2.02,1.09,2.0,6.99
769,True,,,,,
770,False,0.09,0.08,0.03,0.24,4.99
770,True,,,,,
771,False,0.09,0.11,0.05,0.25,2.25
771,True,,,,,
772,False,,0.2,0.12,0.25,16.89
772,True,,,,,
773,False,0.06,0.09,0.06,0.25,4.99
773,True,,,,,
774,False,1.36,1.63,0.99,1.6,9.99
774,True,,,,,
775,False,0.06,0.11,0.06,0.22,1.32
775,True,,,,,
776,False,0.1,0.11,0.01,0.23,16.89
776,True,,,,,
777,False,3.37,3.5,1.82,4.15,9.91
777,True,,,,,
778,False,0.08,0.11,0.08,0.25,2.99
778,True,,,,,
779,False,0.08,0.08,0.03,0.22,10000.0
779,True,,,,,
780,False,0.12,0.13,0.05,0.24,4.99
780,True,,,,,
781,False,0.12,0.23,0.1,0.28,4.99
781,True,,,,,
782,False,0.36,0.6,0.35,0.69,6.99
782,True,,,,,
783,False,0.24,0.21,0.09,0.25,2.25
783,True,,,,,
784,False,0.33,0.61,0.3,0.68,199.99
784,True,,,,,
785,False,0.09,0.27,0.06,0.29,16.89
785,True,,,,,
786,False,0.13,0.22,0.07,0.3,16.89
786,True,,,,,
787,False,3.83,5.63,1.8,4.12,21.75
787,True,,,,,
788,False,0.18,0.32,0.21,0.37,9.99
788,True,,,,,
792,False,77.0,78.09,75.0,84.29,91.87
792,True,,,,,
793,False,,0.2,0.07,0.24,1.36
793,True,,,,,
794,False,0.74,0.99,0.55,1.02,10.0
794,True,,,,,
795,False,8.04,8.87,12.0,19.04,58.05
795,True,,,,,
796,False,0.25,0.33,0.1,0.39,6.99
796,True,,,,,
797,False,0.81,1.43,0.82,1.27,9.99
797,True,,,,,
798,False,0.43,0.92,0.43,0.99,479.99
798,True,,,,,
799,False,0.58,0.78,0.45,0.88,2.92
799,True,,,,,
800,False,0.1,0.13,0.1,0.23,1.36
800,True,,,,,
801,False,,0.11,0.02,0.23,4.99
801,True,,,,,
802,False,0.05,0.09,0.04,0.23,4.99
802,True,,,,,
803,False,0.34,0.53,0.38,0.63,3.99
803,True,,,,,
804,False,,0.12,0.08,0.25,16.89
804,True,,,,,
805,False,0.09,0.17,0.06,0.25,16.89
805,True,,,,,
806,False,0.13,0.19,0.13,0.25,2.99
806,True,,,,,
807,False,0.2,0.24,0.1,0.26,16.89
807,True,,,,,
808,False,0.07,0.1,0.05,0.24,2.25
808,True,,,,,
809,False,0.03,0.1,0.03,0.24,2.5
809,True,,,,,
810,False,0.07,0.15,0.03,0.25,1.75
810,True,,,,,
811,False,0.24,1.06,0.25,1.01,16.89
811,True,,,,,
812,False,0.32,0.92,0.39,1.05,6.99
812,True,,,,,
813,False,0.16,0.15,0.04,0.25,79.99
813,True,,,,,
814,False,0.24,0.31,0.2,0.35,9.99
814,True,,,,,
815,False,0.2,0.3,0.15,0.36,4.99
815,True,,,,,
816,False,0.03,0.11,0.07,0.24,16.89
816,True,,,,,
818,False,0.21,0.24,0.11,0.27,16.89
818,True,,,,,
819,False,1.2,3.61,1.18,2.38,14.99
819,True,,,,,
820,False,0.18,0.25,0.2,0.31,16.89
820,True,,,,,
821,False,0.08,0.12,0.07,0.24,16.89
821,True,,,,,
822,False,29.7,41.89,28.0,36.6,1200.0
822,True,,,,,
823,False,0.26,0.36,0.27,0.5,16.89
823,True,,,,,
824,False,0.14,0.22,0.08,0.27,16.89
824,True,,,,,
825,False,9.47,15.7,8.48,11.0,39.99
825,True,,,,,
826,False,8.94,19.23,10.25,17.49,49.99
826,True,,,,,
827,False,,8.51,8.29,10.38,15.0
827,True,,,,,
828,False,11.96,13.67,8.77,12.37,32.99
828,True,,,,,
829,False,10.94,13.46,9.99,13.18,29.09
829,True,,,,,
830,False,30.15,35.06,26.51,34.78,1000.0
830,True,,,,,
831,False,0.26,0.39,0.24,0.59,89.99
831,True,,,,,
832,False,0.93,0.77,0.7,0.95,4.99
832,True,,,,,
833,False,0.72,0.7,0.48,0.93,9.99
833,True,,,,,
834,False,2.25,1.75,1.41,2.39,182.84
834,True,,,,,
835,False,1.04,1.42,1.14,1.49,7.99
835,True,,,,,
836,False,1.34,1.73,1.0,1.78,19.99
836,True,,,,,
837,False,0.3,0.3,0.2,0.38,79.99
837,True,,,,,
838,False,0.26,0.24,0.12,0.35,49.0
838,True,,,,,
839,False,0.63,1.16,0.5,1.16,4.99
839,True,,,,,
840,False,0.09,0.22,0.09,0.28,5.0
840,True,,,,,
841,False,0.15,0.17,0.1,0.25,5.0
841,True,,,,,
1025,False,399.99,489.99,399.99,426.57,453.15
1025,True,,,,,
1026,False,,,18999.99,18999.99,18999.99
1026,True,,,,,
1027,False,399.99,119.47,162.0,399.49,489.0
1027,True,,,,,
1028,False,599.99,699.99,799.99,1000.0,1200.0
1028,True,,,,,
1029,False,,,,,
1029,True,,,,,
1030,False,,,1500.0,1500.0,1500.0
1030,True,,,,,
1031,False,,,,,
1031,True,,,,,
1032,False,,300.0,,,
1032,True,,,,,
1033,False,,,1299.99,1299.99,1299.99
1033,True,,,,,
1035,False,,,,,
1035,True,,,,,
1036,False,791.99,,600.0,720.0,791.99
1036,True,,,,,
1038,False,50.99,59.95,73.95,89.99,199.99
1038,True,,,,,
1039,False,,,1600.0,1600.0,1600.0
1039,True,,,,,
1040,False,,,4599.99,4599.99,4599.99
1040,True,,,,,
1041,False,,419.99,,,
1041,True,,,,,
1042,False,,,,,
1042,True,,,,,
1043,False,,351.66,527.99,714.0,900.0
1043,True,,,,,
1044,False,91.0,100.0,86.5,88.75,91.0
1044,True,,,,,
1045,False,,,899.94,1399.99,1400.0
1045,True,,,,,
1046,False,,,999.99,1250.0,1500.0
1046,True,,,,,
1047,False,54.94,108.0,78.98,109.34,199.99
1047,True,,,,,
1048,False,68.08,64.99,69.99,238.49,401.76
1048,True,,,,,
843,False,,0.17,0.1,0.25,5.0
843,True,,,,,
844,False,0.3,0.27,0.15,0.42,5.0
844,True,,,,,
845,False,0.29,0.36,0.26,0.6,89.99
845,True,,,,,
846,False,0.2,0.29,0.13,0.3,15.0
846,True,,,,,
847,False,0.18,0.16,0.09,0.25,49.99
847,True,,,,,
848,False,0.09,0.13,0.06,0.25,5.0
848,True,,,,,
849,False,,0.12,0.04,0.25,1.18
849,True,,,,,
850,False,,0.12,0.07,0.25,1.2
850,True,,,,,
851,False,,0.14,0.08,0.25,5.0
851,True,,,,,
852,False,,0.15,0.09,0.25,15.0
852,True,,,,,
853,False,,0.15,0.1,0.25,5.0
853,True,,,,,
854,False,0.39,0.41,0.24,0.49,49.99
854,True,,,,,
855,False,6.46,7.63,5.92,8.39,29.99
855,True,,,,,
856,False,0.14,0.26,0.11,0.26,5.0
856,True,,,,,
857,False,1.27,1.23,0.62,1.05,4.99
857,True,,,,,
858,False,0.13,0.19,0.1,0.25,1.01
858,True,,,,,
859,False,0.25,0.25,0.23,0.35,4.99
859,True,,,,,
860,False,0.15,0.2,0.14,0.35,15.0
860,True,,,,,
861,False,0.25,0.26,0.13,0.4,1.02
861,True,,,,,
862,False,0.63,0.72,0.45,0.79,5.99
862,True,,,,,
863,False,0.35,0.39,0.16,0.43,15.0
863,True,,,,,
864,False,,0.26,0.15,0.31,5.0
864,True,,,,,
865,False,0.57,0.7,0.45,0.98,4.99
865,True,,,,,
866,False,,0.15,0.1,0.25,5.0
866,True,,,,,
867,False,0.14,0.13,0.1,0.25,5.0
867,True,,,,,
868,False,0.62,0.51,0.35,0.67,79.99
868,True,,,,,
869,False,0.17,0.25,0.17,0.29,5.0
869,True,,,,,
870,False,0.15,0.16,0.1,0.25,5.0
870,True,,,,,
871,False,1.24,1.26,0.99,1.37,19.91
871,True,,,,,
872,False,1.19,1.79,1.09,1.88,5.79
872,True,,,,,
873,False,4.2,7.44,5.2,7.49,39.99
873,True,,,,,
874,False,0.69,0.73,0.2,0.85,4.99
874,True,,,,,
875,False,1.75,2.47,1.34,2.47,39.99
875,True,,,,,
876,False,0.33,0.47,0.25,0.78,89.99
876,True,,,,,
877,False,0.4,0.43,0.3,0.5,499.99
877,True,,,,,
878,False,0.2,0.22,0.18,0.36,299.0
878,True,,,,,
879,False,0.09,0.18,0.09,0.25,5.0
879,True,,,,,
880,False,0.1,0.18,0.1,0.25,5.0
880,True,,,,,
881,False,0.4,0.41,0.29,0.51,4.99
881,True,,,,,
882,False,0.24,0.24,0.14,0.3,15.0
882,True,,,,,
883,False,0.35,0.97,0.42,0.95,4.99
883,True,,,,,
884,False,0.18,0.2,0.09,0.25,15.0
884,True,,,,,
885,False,1.15,1.03,0.59,1.23,7.99
885,True,,,,,
886,False,1.11,1.2,0.8,1.23,1499.99
886,True,,,,,
887,False,0.3,0.3,0.24,0.42,49.99
887,True,,,,,
888,False,4.16,5.76,4.0,5.75,9.99
888,True,,,,,
889,False,0.7,0.77,0.57,0.87,5.64
889,True,,,,,
890,False,0.23,0.16,0.12,0.3,4.99
890,True,,,,,
891,False,0.93,0.85,0.49,0.93,4.99
891,True,,,,,
892,False,0.45,0.46,0.4,0.89,4.99
892,True,,,,,
893,False,1.64,3.91,2.99,4.3,9.99
893,True,,,,,
894,False,,0.15,0.1,0.25,5.0
894,True,,,,,
895,False,,0.17,0.09,0.25,15.0
895,True,,,,,
896,False,0.75,0.77,0.5,0.94,4.99
896,True,,,,,
897,False,0.35,0.33,0.2,0.47,985.0
897,True,,,,,
898,False,0.49,0.81,0.25,0.99,12.99
898,True,,,,,
899,False,0.42,0.68,0.35,0.99,9.99
899,True,,,,,
900,False,0.19,0.21,0.11,0.3,5.0
900,True,,,,,
901,False,0.21,0.25,0.19,0.33,49.0
901,True,,,,,
902,False,0.5,0.52,0.32,0.67,49.99
902,True,,,,,
903,False,0.25,0.25,0.2,0.34,89.0
903,True,,,,,
904,False,2.05,2.25,1.45,2.25,6.79
904,True,,,,,
905,False,2.53,2.93,2.04,3.27,39.99
905,True,,,,,
906,False,4.41,6.41,5.21,6.44,29.99
906,True,,,,,
907,False,,0.16,0.1,0.25,5.0
907,True,,,,,
908,False,,0.16,0.09,0.25,5.0
908,True,,,,,
909,False,5.0,3.58,1.99,3.06,14.99
909,True,,,,,
910,False,0.29,0.41,0.24,0.5,4.99
910,True,,,,,
911,False,1.0,1.36,1.0,1.75,19.99
911,True,,,,,
912,False,0.39,0.35,0.25,0.49,4.99
912,True,,,,,
913,False,0.36,0.34,0.25,0.49,49.99
913,True,,,,,
914,False,0.31,0.3,0.24,0.44,89.0
914,True,,,,,
915,False,4.04,3.58,1.0,2.83,19.99
915,True,,,,,
916,False,1.21,1.31,0.71,1.34,10.0
916,True,,,,,
917,False,1.76,1.78,1.68,2.42,5.0
917,True,,,,,
918,False,9.49,16.16,7.94,11.0,30.0
918,True,,,,,
919,False,4.71,5.94,3.0,5.86,19.99
919,True,,,,,
1050,False,,430.97,,,
1050,True,,,,,
1051,False,117.99,99.99,77.99,118.0,129.98
1051,True,,,,,
1052,False,,60.0,597.97,747.97,897.97
1052,True,,,,,
1053,False,,165.0,3999.99,10944.49,17888.99
1053,True,,,,,
1054,False,349.99,158.32,131.0,240.5,349.99
1054,True,,,,,
1055,False,9976.76,345.0,750.0,5363.38,9976.76
1055,True,,,,,
1056,False,,,10000.0,10500.0,11000.0
1056,True,,,,,
1057,False,,,,,
1057,True,,,,,
1059,False,37.98,42.0,41.66,45.99,976.76
1059,True,,,,,
1060,False,27.24,65.49,42.74,71.97,99.99
1060,True,,,,,
1061,False,59.99,99.9,71.93,79.99,149.99
1061,True,,,,,
1062,False,149.99,62.75,68.0,90.0,449.97
1062,True,,,,,
1063,False,,,,,
1063,True,,,,,
1064,False,,320.0,300.0,310.0,320.0
1064,True,,,,,
1065,False,,,,,
1065,True,,,,,
1066,False,,121.99,130.86,153.5,186.99
1066,True,,,,,
1067,False,94.88,67.16,85.0,107.42,132.62
1067,True,,,,,
1068,False,,1299.94,3100.0,3100.0,3100.0
1068,True,,,,,
1069,False,499.99,,499.99,799.99,1100.0
1069,True,,,,,
1070,False,110.0,49.95,90.0,158.55,199.0
1070,True,,,,,
1071,False,498.0,250.0,498.0,498.0,498.0
1071,True,,,,,
1072,False,,,4000.0,4000.0,4000.0
1072,True,,,,,
1073,False,,,1999.99,2499.98,3000.0
1073,True,,,,,
1074,False,41.14,41.5,59.95,59.99,125.0
1074,True,,,,,
1075,False,94.4,31.43,33.66,99.0,149.99
1075,True,,,,,
1077,False,149.99,39.99,149.99,224.99,299.99
1077,True,,,,,
1078,False,,,179.0,184.0,279.95
1078,True,,,,,
1079,False,,,1800.0,2150.0,2499.99
1079,True,,,,,
1080,False,,394.99,295.6,514.99,900.0
1080,True,,,,,
1081,False,2999.99,,1250.0,2125.0,2999.99
1081,True,,,,,
1082,False,42.2,33.99,49.99,58.29,109.99
1082,True,,,,,
1083,False,,75.99,98.98,112.64,129.95
1083,True,,,,,
1084,False,,,,,
1084,True,,,,,
1085,False,,,,,
1085,True,,,,,
1086,False,,,,,
1086,True,,,,,
1087,False,,,1304.01,3000.0,3050.0
1087,True,,,,,
1088,False,,,565.52,782.76,1000.0
1088,True,,,,,
1089,False,129.0,199.99,149.98,219.99,299.99
1089,True,,,,,
1090,False,69.99,62.73,199.99,201.74,9976.76
1090,True,,,,,
1091,False,,,1000.0,2275.0,3550.0
1091,True,,,,,
1092,False,,269.99,239.0,699.99,750.0
1092,True,,,,,
1093,False,69.99,95.99,83.99,113.0,287.97
1093,True,,,,,
1094,False,,265.49,799.99,1150.0,1500.0
1094,True,,,,,
1095,False,55.99,42.3,80.0,94.49,350.0
1095,True,,,,,
1096,False,189.98,189.99,189.98,194.27,448.0
1096,True,,,,,
1097,False,40.0,49.5,49.99,75.24,299.99
1097,True,,,,,
1098,False,89.98,89.99,89.98,124.0,178.5
1098,True,,,,,
1099,False,227.0,196.33,140.0,201.0,699.99
1099,True,,,,,
1100,False,,,2799.99,2900.0,3000.0
1100,True,,,,,
1101,False,,,1999.99,2300.0,2600.0
1101,True,,,,,
1102,False,199.0,99.99,199.0,199.99,225.0
1102,True,,,,,
1103,False,44.99,43.41,44.99,55.2,97.15
1103,True,,,,,
1104,False,,,2000.0,2000.0,2000.0
1104,True,,,,,
1105,False,,,4100.0,4100.0,4100.0
1105,True,,,,,
1106,False,31.45,74.53,30.0,49.99,71.55
1106,True,,,,,
1107,False,99.0,94.99,97.0,99.5,129.99
1107,True,,,,,
1108,False,,,199.0,210.0,330.0
1108,True,,,,,
1109,False,,495.0,249.99,299.99,349.99
1109,True,,,,,
1110,False,29.0,45.99,29.0,45.05,105.71
1110,True,,,,,
1111,False,249.99,29.95,75.0,164.9,299.99
1111,True,,,,,
1112,False,31.5,35.24,40.0,49.99,89.89
1112,True,,,,,
1113,False,59.84,69.99,68.97,72.45,125.0
